UWI;well_name;X;Y;MD;Z
314_347;347;354 168.910;6 467 108.880;2 910.000;2 562.920
314_347;347;354 168.210;6 467 107.080;2 920.000;2 572.750
314_347;347;354 167.510;6 467 105.480;2 930.000;2 582.580
314_347;347;354 166.810;6 467 103.780;2 940.000;2 592.420
314_348;348;349 877.690;6 463 935.660;10.000;-103.420
314_348;348;349 877.690;6 463 935.660;20.000;-93.420
314_348;348;349 877.690;6 463 935.660;30.000;-83.420
314_348;348;349 877.690;6 463 935.760;40.000;-73.420
314_348;348;349 877.690;6 463 935.760;50.000;-63.420
314_348;348;349 877.590;6 463 935.760;60.000;-53.420
314_348;348;349 877.590;6 463 935.860;70.000;-43.420
314_348;348;349 877.590;6 463 935.960;80.000;-33.420
314_348;348;349 877.590;6 463 935.960;90.000;-23.420
314_348;348;349 877.490;6 463 936.060;100.000;-13.420
314_348;348;349 877.290;6 463 936.160;110.000;-3.420
314_348;348;349 877.090;6 463 936.260;120.000;6.570
314_348;348;349 876.690;6 463 936.260;130.000;16.570
314_348;348;349 876.190;6 463 936.360;140.000;26.550
314_348;348;349 875.590;6 463 936.360;150.000;36.540
314_348;348;349 874.990;6 463 936.460;160.000;46.520
314_348;348;349 874.390;6 463 936.460;170.000;56.500
314_348;348;349 873.790;6 463 936.460;180.000;66.480
314_348;348;349 873.190;6 463 936.460;190.000;76.460
314_348;348;349 872.490;6 463 936.460;200.000;86.440
314_348;348;349 871.590;6 463 936.460;210.000;96.400
314_348;348;349 870.490;6 463 936.460;220.000;106.340
314_348;348;349 869.190;6 463 936.560;230.000;116.250
314_348;348;349 867.690;6 463 936.660;240.000;126.130
314_348;348;349 865.890;6 463 936.860;250.000;135.980
314_348;348;349 863.990;6 463 937.060;260.000;145.790
314_348;348;349 861.890;6 463 937.460;270.000;155.550
314_348;348;349 859.490;6 463 937.760;280.000;165.260
314_348;348;349 856.890;6 463 938.160;290.000;174.910
314_348;348;349 854.090;6 463 938.560;300.000;184.510
314_348;348;349 851.190;6 463 938.960;310.000;194.060
314_348;348;349 848.090;6 463 939.260;320.000;203.580
314_348;348;349 845.090;6 463 939.660;330.000;213.090
314_348;348;349 841.990;6 463 939.960;340.000;222.600
314_348;348;349 838.890;6 463 940.360;350.000;232.100
314_348;348;349 835.790;6 463 940.760;360.000;241.590
314_348;348;349 832.590;6 463 941.160;370.000;251.060
314_348;348;349 829.390;6 463 941.560;380.000;260.530
314_348;348;349 826.190;6 463 942.060;390.000;269.990
314_348;348;349 822.890;6 463 942.560;400.000;279.440
314_348;348;349 819.690;6 463 943.160;410.000;288.880
314_348;348;349 816.490;6 463 943.760;420.000;298.310
314_348;348;349 813.190;6 463 944.560;430.000;307.740
314_348;348;349 809.990;6 463 945.360;440.000;317.170
314_348;348;349 806.790;6 463 946.160;450.000;326.610
314_348;348;349 803.590;6 463 947.060;460.000;336.060
314_348;348;349 800.490;6 463 947.860;470.000;345.520
314_348;348;349 797.390;6 463 948.560;480.000;355.010
314_348;348;349 794.390;6 463 949.360;490.000;364.500
314_348;348;349 791.290;6 463 950.060;500.000;373.990
314_348;348;349 788.190;6 463 950.860;510.000;383.460
314_348;348;349 784.990;6 463 951.560;520.000;392.930
314_348;348;349 781.890;6 463 952.260;530.000;402.400
314_348;348;349 778.690;6 463 952.960;540.000;411.860
314_348;348;349 775.590;6 463 953.560;550.000;421.320
314_348;348;349 772.390;6 463 954.260;560.000;430.780
314_348;348;349 769.190;6 463 954.860;570.000;440.240
314_348;348;349 765.990;6 463 955.460;580.000;449.690
314_348;348;349 762.790;6 463 955.960;590.000;459.140
314_348;348;349 759.490;6 463 956.560;600.000;468.590
314_348;348;349 756.290;6 463 957.060;610.000;478.040
314_348;348;349 752.990;6 463 957.560;620.000;487.470
314_348;348;349 749.690;6 463 958.060;630.000;496.900
314_348;348;349 746.390;6 463 958.560;640.000;506.320
314_348;348;349 743.090;6 463 959.060;650.000;515.730
314_348;348;349 739.690;6 463 959.460;660.000;525.130
314_348;348;349 736.390;6 463 959.860;670.000;534.550
314_348;348;349 733.090;6 463 960.360;680.000;544.000
314_348;348;349 729.890;6 463 960.760;690.000;553.470
314_348;348;349 726.790;6 463 961.160;700.000;562.970
314_348;348;349 723.790;6 463 961.660;710.000;572.490
314_348;348;349 720.790;6 463 962.060;720.000;582.020
314_348;348;349 717.790;6 463 962.460;730.000;591.550
314_348;348;349 714.790;6 463 962.860;740.000;601.080
314_348;348;349 711.790;6 463 963.260;750.000;610.620
314_348;348;349 708.790;6 463 963.660;760.000;620.150
314_348;348;349 705.790;6 463 964.060;770.000;629.680
314_348;348;349 702.790;6 463 964.460;780.000;639.210
314_348;348;349 699.790;6 463 964.860;790.000;648.730
314_348;348;349 696.690;6 463 965.260;800.000;658.240
314_348;348;349 693.590;6 463 965.660;810.000;667.740
314_348;348;349 690.490;6 463 965.960;820.000;677.230
314_348;348;349 687.390;6 463 966.360;830.000;686.720
314_348;348;349 684.290;6 463 966.660;840.000;696.230
314_348;348;349 681.190;6 463 966.860;850.000;705.730
314_348;348;349 677.990;6 463 967.160;860.000;715.220
314_348;348;349 674.790;6 463 967.360;870.000;724.700
314_348;348;349 671.590;6 463 967.560;880.000;734.170
314_348;348;349 668.490;6 463 967.760;890.000;743.660
314_348;348;349 665.390;6 463 967.960;900.000;753.160
314_348;348;349 662.290;6 463 968.160;910.000;762.680
314_348;348;349 659.290;6 463 968.360;920.000;772.210
314_348;348;349 656.290;6 463 968.560;930.000;781.740
314_348;348;349 653.290;6 463 968.860;940.000;791.280
314_348;348;349 650.290;6 463 969.160;950.000;800.810
314_348;348;349 647.290;6 463 969.560;960.000;810.360
314_348;348;349 644.390;6 463 969.960;970.000;819.920
314_348;348;349 641.590;6 463 970.360;980.000;829.490
314_348;348;349 638.690;6 463 970.760;990.000;839.070
314_348;348;349 635.790;6 463 971.160;1 000.000;848.640
314_348;348;349 632.990;6 463 971.560;1 010.000;858.210
314_348;348;349 630.090;6 463 971.860;1 020.000;867.780
314_348;348;349 627.190;6 463 972.360;1 030.000;877.350
314_348;348;349 624.290;6 463 972.760;1 040.000;886.920
314_348;348;349 621.490;6 463 973.160;1 050.000;896.490
314_348;348;349 618.590;6 463 973.660;1 060.000;906.070
314_348;348;349 615.790;6 463 974.060;1 070.000;915.640
314_348;348;349 612.890;6 463 974.460;1 080.000;925.220
314_348;348;349 610.090;6 463 974.860;1 090.000;934.790
314_348;348;349 607.190;6 463 975.260;1 100.000;944.350
314_348;348;349 604.290;6 463 975.660;1 110.000;953.920
314_348;348;349 601.390;6 463 975.960;1 120.000;963.480
314_348;348;349 598.490;6 463 976.360;1 130.000;973.040
314_348;348;349 595.490;6 463 976.760;1 140.000;982.600
314_348;348;349 592.590;6 463 977.160;1 150.000;992.160
314_348;348;349 589.690;6 463 977.760;1 160.000;1 001.710
314_348;348;349 586.790;6 463 978.260;1 170.000;1 011.270
314_348;348;349 583.890;6 463 978.860;1 180.000;1 020.820
314_348;348;349 580.990;6 463 979.460;1 190.000;1 030.370
314_348;348;349 578.090;6 463 980.060;1 200.000;1 039.910
314_348;348;349 575.190;6 463 980.660;1 210.000;1 049.450
314_348;348;349 572.190;6 463 981.160;1 220.000;1 058.990
314_348;348;349 569.190;6 463 981.760;1 230.000;1 068.520
314_348;348;349 566.190;6 463 982.260;1 240.000;1 078.040
314_348;348;349 563.190;6 463 982.760;1 250.000;1 087.550
314_348;348;349 560.090;6 463 983.360;1 260.000;1 097.060
314_348;348;349 557.090;6 463 983.860;1 270.000;1 106.570
314_348;348;349 554.090;6 463 984.360;1 280.000;1 116.090
314_348;348;349 551.090;6 463 984.960;1 290.000;1 125.640
314_348;348;349 548.290;6 463 985.560;1 300.000;1 135.210
314_348;348;349 545.490;6 463 986.160;1 310.000;1 144.790
314_348;348;349 542.790;6 463 986.760;1 320.000;1 154.380
314_348;348;349 539.990;6 463 987.460;1 330.000;1 163.980
314_348;348;349 537.290;6 463 988.060;1 340.000;1 173.580
314_348;348;349 534.490;6 463 988.660;1 350.000;1 183.170
314_348;348;349 531.790;6 463 989.260;1 360.000;1 192.760
314_348;348;349 528.990;6 463 989.860;1 370.000;1 202.350
314_348;348;349 526.190;6 463 990.560;1 380.000;1 211.940
314_348;348;349 523.390;6 463 991.160;1 390.000;1 221.520
314_348;348;349 520.590;6 463 991.660;1 400.000;1 231.100
314_348;348;349 517.790;6 463 992.260;1 410.000;1 240.680
314_348;348;349 514.990;6 463 992.860;1 420.000;1 250.250
314_348;348;349 512.090;6 463 993.460;1 430.000;1 259.820
314_348;348;349 509.290;6 463 994.060;1 440.000;1 269.400
314_348;348;349 506.490;6 463 994.560;1 450.000;1 278.970
314_348;348;349 503.590;6 463 995.160;1 460.000;1 288.540
314_348;348;349 500.690;6 463 995.660;1 470.000;1 298.100
314_348;348;349 497.890;6 463 996.260;1 480.000;1 307.670
314_348;348;349 494.990;6 463 996.760;1 490.000;1 317.220
314_348;348;349 492.090;6 463 997.260;1 500.000;1 326.780
314_348;348;349 489.190;6 463 997.860;1 510.000;1 336.330
314_348;348;349 486.190;6 463 998.360;1 520.000;1 345.880
314_348;348;349 483.290;6 463 998.860;1 530.000;1 355.420
314_348;348;349 480.290;6 463 999.360;1 540.000;1 364.970
314_348;348;349 477.390;6 463 999.860;1 550.000;1 374.500
314_348;348;349 474.390;6 464 000.360;1 560.000;1 384.040
314_348;348;349 471.490;6 464 000.860;1 570.000;1 393.580
314_348;348;349 468.490;6 464 001.360;1 580.000;1 403.110
314_348;348;349 465.490;6 464 001.860;1 590.000;1 412.650
314_348;348;349 462.490;6 464 002.360;1 600.000;1 422.180
314_348;348;349 459.590;6 464 002.760;1 610.000;1 431.720
314_348;348;349 456.590;6 464 003.260;1 620.000;1 441.260
314_348;348;349 453.590;6 464 003.660;1 630.000;1 450.800
314_348;348;349 450.690;6 464 004.160;1 640.000;1 460.340
314_348;348;349 447.690;6 464 004.560;1 650.000;1 469.890
314_348;348;349 444.790;6 464 005.060;1 660.000;1 479.430
314_348;348;349 441.790;6 464 005.460;1 670.000;1 488.980
314_348;348;349 438.890;6 464 005.960;1 680.000;1 498.520
314_348;348;349 435.890;6 464 006.360;1 690.000;1 508.060
314_348;348;349 432.990;6 464 006.860;1 700.000;1 517.600
314_348;348;349 429.990;6 464 007.260;1 710.000;1 527.150
314_348;348;349 426.990;6 464 007.660;1 720.000;1 536.690
314_348;348;349 424.090;6 464 008.160;1 730.000;1 546.230
314_348;348;349 421.090;6 464 008.560;1 740.000;1 555.770
314_348;348;349 418.090;6 464 009.060;1 750.000;1 565.300
314_348;348;349 415.190;6 464 009.460;1 760.000;1 574.840
314_348;348;349 412.190;6 464 009.960;1 770.000;1 584.370
314_348;348;349 409.190;6 464 010.360;1 780.000;1 593.910
314_348;348;349 406.190;6 464 010.760;1 790.000;1 603.450
314_348;348;349 403.290;6 464 011.060;1 800.000;1 613.000
314_348;348;349 400.290;6 464 011.460;1 810.000;1 622.550
314_348;348;349 397.390;6 464 011.760;1 820.000;1 632.100
314_348;348;349 394.390;6 464 012.060;1 830.000;1 641.650
314_348;348;349 391.490;6 464 012.460;1 840.000;1 651.200
314_348;348;349 388.590;6 464 012.760;1 850.000;1 660.760
314_348;348;349 385.590;6 464 013.160;1 860.000;1 670.310
314_348;348;349 382.690;6 464 013.560;1 870.000;1 679.870
314_348;348;349 379.790;6 464 013.960;1 880.000;1 689.420
314_348;348;349 376.790;6 464 014.360;1 890.000;1 698.960
314_348;348;349 373.890;6 464 014.760;1 900.000;1 708.510
314_348;348;349 370.890;6 464 015.160;1 910.000;1 718.050
314_348;348;349 367.890;6 464 015.560;1 920.000;1 727.580
314_348;348;349 364.890;6 464 015.960;1 930.000;1 737.110
314_348;348;349 361.890;6 464 016.360;1 940.000;1 746.630
314_348;348;349 358.790;6 464 016.660;1 950.000;1 756.140
314_348;348;349 355.690;6 464 017.060;1 960.000;1 765.650
314_348;348;349 352.590;6 464 017.460;1 970.000;1 775.150
314_348;348;349 349.590;6 464 017.960;1 980.000;1 784.660
314_348;348;349 346.490;6 464 018.360;1 990.000;1 794.160
314_348;348;349 343.390;6 464 018.960;2 000.000;1 803.650
314_348;348;349 340.290;6 464 019.460;2 010.000;1 813.150
314_348;348;349 337.190;6 464 020.060;2 020.000;1 822.650
314_348;348;349 334.190;6 464 020.660;2 030.000;1 832.170
314_348;348;349 331.190;6 464 021.260;2 040.000;1 841.690
314_348;348;349 328.190;6 464 021.860;2 050.000;1 851.200
314_348;348;349 325.190;6 464 022.460;2 060.000;1 860.720
314_348;348;349 322.190;6 464 023.060;2 070.000;1 870.220
314_348;348;349 319.090;6 464 023.760;2 080.000;1 879.730
314_348;348;349 315.990;6 464 024.360;2 090.000;1 889.230
314_348;348;349 312.990;6 464 024.960;2 100.000;1 898.720
314_348;348;349 309.790;6 464 025.660;2 110.000;1 908.200
314_348;348;349 306.690;6 464 026.260;2 120.000;1 917.670
314_348;348;349 303.490;6 464 026.960;2 130.000;1 927.130
314_348;348;349 300.290;6 464 027.560;2 140.000;1 936.590
314_348;348;349 297.090;6 464 028.160;2 150.000;1 946.050
314_348;348;349 293.990;6 464 028.760;2 160.000;1 955.500
314_348;348;349 290.790;6 464 029.360;2 170.000;1 964.970
314_348;348;349 287.590;6 464 030.060;2 180.000;1 974.430
314_348;348;349 284.490;6 464 030.660;2 190.000;1 983.910
314_348;348;349 281.390;6 464 031.360;2 200.000;1 993.380
314_348;348;349 278.290;6 464 031.960;2 210.000;2 002.890
314_348;348;349 275.490;6 464 032.560;2 220.000;2 012.450
314_348;348;349 272.690;6 464 033.160;2 230.000;2 022.040
314_348;348;349 269.990;6 464 033.660;2 240.000;2 031.650
314_348;348;349 267.290;6 464 034.160;2 250.000;2 041.270
314_348;348;349 264.590;6 464 034.660;2 260.000;2 050.880
314_348;348;349 261.890;6 464 035.160;2 270.000;2 060.510
314_348;348;349 259.290;6 464 035.760;2 280.000;2 070.130
314_348;348;349 256.590;6 464 036.260;2 290.000;2 079.760
314_348;348;349 253.990;6 464 036.860;2 300.000;2 089.400
314_348;348;349 251.390;6 464 037.360;2 310.000;2 099.040
314_348;348;349 248.790;6 464 037.860;2 320.000;2 108.680
314_348;348;349 246.190;6 464 038.460;2 330.000;2 118.320
314_348;348;349 243.590;6 464 038.960;2 340.000;2 127.970
314_348;348;349 241.090;6 464 039.460;2 350.000;2 137.620
314_348;348;349 238.490;6 464 039.960;2 360.000;2 147.280
314_348;348;349 235.990;6 464 040.460;2 370.000;2 156.930
314_348;348;349 233.390;6 464 040.960;2 380.000;2 166.590
314_348;348;349 230.790;6 464 041.460;2 390.000;2 176.240
314_348;348;349 228.290;6 464 041.960;2 400.000;2 185.900
314_348;348;349 225.790;6 464 042.460;2 410.000;2 195.560
314_348;348;349 223.190;6 464 042.860;2 420.000;2 205.220
314_348;348;349 220.690;6 464 043.360;2 430.000;2 214.890
314_348;348;349 218.190;6 464 043.760;2 440.000;2 224.550
314_348;348;349 215.590;6 464 044.260;2 450.000;2 234.220
314_348;348;349 213.090;6 464 044.660;2 460.000;2 243.890
314_348;348;349 210.590;6 464 045.060;2 470.000;2 253.560
314_348;348;349 208.090;6 464 045.460;2 480.000;2 263.240
314_348;348;349 205.690;6 464 045.860;2 490.000;2 272.930
314_348;348;349 203.290;6 464 046.160;2 500.000;2 282.640
314_348;348;349 200.990;6 464 046.560;2 510.000;2 292.350
314_348;348;349 198.690;6 464 046.860;2 520.000;2 302.070
314_348;348;349 196.390;6 464 047.260;2 530.000;2 311.810
314_348;348;349 194.090;6 464 047.560;2 540.000;2 321.550
314_348;348;349 191.890;6 464 047.860;2 550.000;2 331.290
314_348;348;349 189.690;6 464 048.160;2 560.000;2 341.040
314_348;348;349 187.590;6 464 048.460;2 570.000;2 350.800
314_348;348;349 185.390;6 464 048.760;2 580.000;2 360.570
314_348;348;349 183.290;6 464 049.060;2 590.000;2 370.340
314_348;348;349 181.190;6 464 049.360;2 600.000;2 380.110
314_348;348;349 179.190;6 464 049.660;2 610.000;2 389.890
314_348;348;349 177.090;6 464 049.960;2 620.000;2 399.680
314_348;348;349 175.090;6 464 050.260;2 630.000;2 409.470
314_348;348;349 173.090;6 464 050.560;2 640.000;2 419.260
314_348;348;349 171.090;6 464 050.860;2 650.000;2 429.060
314_348;348;349 169.190;6 464 051.060;2 660.000;2 438.860
314_348;348;349 167.190;6 464 051.260;2 670.000;2 448.660
314_348;348;349 165.290;6 464 051.560;2 680.000;2 458.470
314_348;348;349 163.390;6 464 051.760;2 690.000;2 468.290
314_348;348;349 161.490;6 464 051.960;2 700.000;2 478.100
314_348;348;349 159.590;6 464 052.160;2 710.000;2 487.920
314_348;348;349 157.690;6 464 052.360;2 720.000;2 497.750
314_348;348;349 155.890;6 464 052.560;2 730.000;2 507.580
314_348;348;349 154.090;6 464 052.860;2 740.000;2 517.410
314_348;348;349 152.290;6 464 053.060;2 750.000;2 527.250
314_348;348;349 150.590;6 464 053.260;2 760.000;2 537.100
314_348;348;349 148.890;6 464 053.360;2 770.000;2 546.960
314_348;348;349 147.290;6 464 053.560;2 780.000;2 556.820
314_348;348;349 145.690;6 464 053.760;2 790.000;2 566.690
314_348;348;349 144.090;6 464 053.960;2 800.000;2 576.560
314_348;348;349 142.590;6 464 054.160;2 810.000;2 586.440
314_348;348;349 141.090;6 464 054.360;2 820.000;2 596.330
314_348;348;349 139.590;6 464 054.460;2 830.000;2 606.220
314_348;348;349 138.190;6 464 054.660;2 840.000;2 616.120
314_349;349;349 960.320;6 464 164.010;10.000;-103.720
314_349;349;349 960.320;6 464 164.010;20.000;-93.720
314_349;349;349 960.320;6 464 164.010;30.000;-83.720
314_349;349;349 960.320;6 464 164.010;40.000;-73.720
314_349;349;349 960.320;6 464 164.010;50.000;-63.720
314_349;349;349 960.320;6 464 164.010;60.000;-53.720
314_349;349;349 960.320;6 464 164.010;70.000;-43.720
314_349;349;349 960.320;6 464 164.010;80.000;-33.720
314_349;349;349 960.320;6 464 164.010;90.000;-23.720
314_349;349;349 960.320;6 464 164.010;100.000;-13.720
314_349;349;349 960.320;6 464 164.010;110.000;-3.720
314_349;349;349 960.320;6 464 164.010;120.000;6.280
314_349;349;349 960.320;6 464 164.010;130.000;16.280
314_349;349;349 960.320;6 464 164.010;140.000;26.280
314_349;349;349 960.320;6 464 164.010;150.000;36.280
314_349;349;349 960.320;6 464 164.010;160.000;46.280
314_349;349;349 960.320;6 464 164.010;170.000;56.280
314_349;349;349 960.320;6 464 164.010;180.000;66.270
314_349;349;349 960.320;6 464 164.010;190.000;76.270
314_349;349;349 959.420;6 464 164.210;200.000;86.250
314_349;349;349 958.620;6 464 164.310;210.000;96.220
314_349;349;349 957.620;6 464 164.310;220.000;106.170
314_349;349;349 956.420;6 464 164.210;230.000;116.100
314_349;349;349 955.220;6 464 164.110;240.000;126.020
314_349;349;349 953.920;6 464 163.910;250.000;135.940
314_349;349;349 952.620;6 464 163.810;260.000;145.850
314_349;349;349 951.220;6 464 163.710;270.000;155.750
314_349;349;349 949.720;6 464 163.510;280.000;165.640
314_349;349;349 948.320;6 464 163.210;290.000;175.530
314_349;349;349 946.820;6 464 162.910;300.000;185.420
314_349;349;349 945.320;6 464 162.510;310.000;195.300
314_349;349;349 943.920;6 464 162.110;320.000;205.180
314_349;349;349 942.520;6 464 161.710;330.000;215.080
314_349;349;349 941.220;6 464 161.310;340.000;224.990
314_349;349;349 940.020;6 464 160.810;350.000;234.910
314_349;349;349 938.920;6 464 160.310;360.000;244.830
314_349;349;349 937.720;6 464 159.810;370.000;254.750
314_349;349;349 936.620;6 464 159.310;380.000;264.670
314_349;349;349 935.420;6 464 158.810;390.000;274.590
314_349;349;349 934.320;6 464 158.310;400.000;284.520
314_349;349;349 933.220;6 464 157.810;410.000;294.440
314_349;349;349 932.120;6 464 157.310;420.000;304.370
314_349;349;349 931.120;6 464 156.810;430.000;314.310
314_349;349;349 930.020;6 464 156.310;440.000;324.240
314_349;349;349 929.020;6 464 155.810;450.000;334.170
314_349;349;349 928.020;6 464 155.410;460.000;344.110
314_349;349;349 926.920;6 464 154.910;470.000;354.040
314_349;349;349 925.720;6 464 154.510;480.000;363.960
314_349;349;349 924.320;6 464 154.210;490.000;373.860
314_349;349;349 922.820;6 464 153.910;500.000;383.740
314_349;349;349 921.320;6 464 153.610;510.000;393.610
314_349;349;349 919.720;6 464 153.310;520.000;403.480
314_349;349;349 918.020;6 464 153.110;530.000;413.350
314_349;349;349 916.420;6 464 152.810;540.000;423.210
314_349;349;349 914.820;6 464 152.610;550.000;433.080
314_349;349;349 913.220;6 464 152.310;560.000;442.950
314_349;349;349 911.620;6 464 152.110;570.000;452.820
314_349;349;349 910.020;6 464 151.810;580.000;462.690
314_349;349;349 908.420;6 464 151.510;590.000;472.560
314_349;349;349 906.820;6 464 151.310;600.000;482.420
314_349;349;349 905.220;6 464 151.010;610.000;492.290
314_349;349;349 903.620;6 464 150.810;620.000;502.160
314_349;349;349 902.020;6 464 150.510;630.000;512.030
314_349;349;349 900.420;6 464 150.310;640.000;521.900
314_349;349;349 898.820;6 464 150.010;650.000;531.760
314_349;349;349 897.220;6 464 149.810;660.000;541.630
314_349;349;349 895.720;6 464 149.510;670.000;551.500
314_349;349;349 894.320;6 464 149.110;680.000;561.400
314_349;349;349 893.020;6 464 148.610;690.000;571.300
314_349;349;349 891.720;6 464 148.010;700.000;581.200
314_349;349;349 890.420;6 464 147.510;710.000;591.100
314_349;349;349 889.120;6 464 146.910;720.000;601.000
314_349;349;349 887.820;6 464 146.310;730.000;610.890
314_349;349;349 886.420;6 464 145.610;740.000;620.780
314_349;349;349 885.020;6 464 145.010;750.000;630.660
314_349;349;349 883.720;6 464 144.310;760.000;640.550
314_349;349;349 882.520;6 464 143.710;770.000;650.450
314_349;349;349 881.220;6 464 143.010;780.000;660.350
314_349;349;349 880.020;6 464 142.410;790.000;670.260
314_349;349;349 878.820;6 464 141.710;800.000;680.160
314_349;349;349 877.520;6 464 141.110;810.000;690.060
314_349;349;349 876.320;6 464 140.410;820.000;699.960
314_349;349;349 875.120;6 464 139.710;830.000;709.860
314_349;349;349 873.920;6 464 139.010;840.000;719.770
314_349;349;349 872.720;6 464 138.310;850.000;729.670
314_349;349;349 871.520;6 464 137.610;860.000;739.570
314_349;349;349 870.320;6 464 136.910;870.000;749.480
314_349;349;349 869.120;6 464 136.210;880.000;759.390
314_349;349;349 867.920;6 464 135.610;890.000;769.290
314_349;349;349 866.720;6 464 135.010;900.000;779.210
314_349;349;349 865.520;6 464 134.610;910.000;789.120
314_349;349;349 864.220;6 464 134.210;920.000;799.030
314_349;349;349 862.920;6 464 133.910;930.000;808.940
314_349;349;349 861.620;6 464 133.710;940.000;818.850
314_349;349;349 860.320;6 464 133.510;950.000;828.770
314_349;349;349 859.020;6 464 133.410;960.000;838.680
314_349;349;349 857.720;6 464 133.310;970.000;848.600
314_349;349;349 856.420;6 464 133.210;980.000;858.510
314_349;349;349 855.120;6 464 133.110;990.000;868.420
314_349;349;349 853.720;6 464 133.010;1 000.000;878.330
314_349;349;349 852.420;6 464 132.810;1 010.000;888.230
314_349;349;349 851.020;6 464 132.610;1 020.000;898.140
314_349;349;349 849.620;6 464 132.410;1 030.000;908.040
314_349;349;349 848.320;6 464 132.110;1 040.000;917.940
314_349;349;349 846.920;6 464 131.810;1 050.000;927.840
314_349;349;349 845.520;6 464 131.410;1 060.000;937.750
314_349;349;349 844.220;6 464 131.110;1 070.000;947.650
314_349;349;349 842.920;6 464 130.610;1 080.000;957.550
314_349;349;349 841.520;6 464 130.210;1 090.000;967.450
314_349;349;349 840.220;6 464 129.810;1 100.000;977.350
314_349;349;349 838.920;6 464 129.510;1 110.000;987.260
314_349;349;349 837.620;6 464 129.210;1 120.000;997.180
314_349;349;349 836.420;6 464 128.910;1 130.000;1 007.100
314_349;349;349 835.120;6 464 128.710;1 140.000;1 017.010
314_349;349;349 833.920;6 464 128.410;1 150.000;1 026.930
314_349;349;349 832.720;6 464 128.010;1 160.000;1 036.850
314_349;349;349 831.420;6 464 127.710;1 170.000;1 046.770
314_349;349;349 830.220;6 464 127.410;1 180.000;1 056.690
314_349;349;349 828.920;6 464 127.210;1 190.000;1 066.600
314_349;349;349 827.620;6 464 127.010;1 200.000;1 076.520
314_349;349;349 826.320;6 464 126.910;1 210.000;1 086.430
314_349;349;349 825.020;6 464 126.810;1 220.000;1 096.340
314_349;349;349 823.620;6 464 126.710;1 230.000;1 106.250
314_349;349;349 822.320;6 464 126.610;1 240.000;1 116.160
314_349;349;349 821.020;6 464 126.510;1 250.000;1 126.070
314_349;349;349 819.620;6 464 126.410;1 260.000;1 135.980
314_349;349;349 818.320;6 464 126.210;1 270.000;1 145.890
314_349;349;349 816.920;6 464 126.110;1 280.000;1 155.800
314_349;349;349 815.620;6 464 126.010;1 290.000;1 165.710
314_349;349;349 814.220;6 464 125.910;1 300.000;1 175.610
314_349;349;349 812.920;6 464 125.810;1 310.000;1 185.520
314_349;349;349 811.520;6 464 125.710;1 320.000;1 195.430
314_349;349;349 810.120;6 464 125.610;1 330.000;1 205.330
314_349;349;349 808.720;6 464 125.510;1 340.000;1 215.230
314_349;349;349 807.320;6 464 125.410;1 350.000;1 225.130
314_349;349;349 805.920;6 464 125.310;1 360.000;1 235.020
314_349;349;349 804.420;6 464 125.210;1 370.000;1 244.920
314_349;349;349 803.020;6 464 125.110;1 380.000;1 254.820
314_349;349;349 801.620;6 464 124.910;1 390.000;1 264.720
314_349;349;349 800.320;6 464 124.610;1 400.000;1 274.620
314_349;349;349 798.920;6 464 124.410;1 410.000;1 284.520
314_349;349;349 797.520;6 464 124.110;1 420.000;1 294.420
314_349;349;349 796.120;6 464 123.710;1 430.000;1 304.320
314_349;349;349 794.920;6 464 123.310;1 440.000;1 314.230
314_349;349;349 793.620;6 464 122.810;1 450.000;1 324.140
314_349;349;349 792.420;6 464 122.310;1 460.000;1 334.050
314_349;349;349 791.120;6 464 121.710;1 470.000;1 343.960
314_349;349;349 789.920;6 464 121.110;1 480.000;1 353.860
314_349;349;349 788.620;6 464 120.510;1 490.000;1 363.760
314_349;349;349 787.320;6 464 119.910;1 500.000;1 373.660
314_349;349;349 786.020;6 464 119.310;1 510.000;1 383.550
314_349;349;349 784.720;6 464 118.710;1 520.000;1 393.450
314_349;349;349 783.420;6 464 118.110;1 530.000;1 403.340
314_349;349;349 782.020;6 464 117.510;1 540.000;1 413.240
314_349;349;349 780.720;6 464 116.910;1 550.000;1 423.130
314_349;349;349 779.420;6 464 116.310;1 560.000;1 433.030
314_349;349;349 778.120;6 464 115.710;1 570.000;1 442.920
314_349;349;349 776.820;6 464 115.110;1 580.000;1 452.810
314_349;349;349 775.420;6 464 114.510;1 590.000;1 462.710
314_349;349;349 774.120;6 464 114.010;1 600.000;1 472.610
314_349;349;349 772.920;6 464 113.410;1 610.000;1 482.510
314_349;349;349 771.620;6 464 112.810;1 620.000;1 492.410
314_349;349;349 770.220;6 464 112.310;1 630.000;1 502.310
314_349;349;349 768.920;6 464 111.710;1 640.000;1 512.210
314_349;349;349 767.620;6 464 111.210;1 650.000;1 522.110
314_349;349;349 766.320;6 464 110.710;1 660.000;1 532.010
314_349;349;349 765.020;6 464 110.210;1 670.000;1 541.900
314_349;349;349 763.620;6 464 109.710;1 680.000;1 551.800
314_349;349;349 762.320;6 464 109.110;1 690.000;1 561.690
314_349;349;349 760.920;6 464 108.610;1 700.000;1 571.590
314_349;349;349 759.620;6 464 108.110;1 710.000;1 581.480
314_349;349;349 758.220;6 464 107.610;1 720.000;1 591.380
314_349;349;349 756.920;6 464 107.210;1 730.000;1 601.280
314_349;349;349 755.620;6 464 106.810;1 740.000;1 611.180
